name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
44127,0.1723,9096,1,80,-0.8113,-0.5444,1,0.2545,0.3,0.0,0.6173,0.2017,0.0,1.9163
6442,0.6602,4651,1,52,-0.8204,2.0844,1,0.1138,0.3,0.1709,0.9406,0.6903,0.4,1.4756
18784,0.1307,5040,1,182,-1.1358,-0.8363,0,0.4491,0.4,0.0,0.6173,0.2017,0.0,-0.7961
47232,0.1087,10953,2,119,-0.2994,-0.9307,1,0.2246,0.3,0.1538,0.6173,0.554,0.0,-0.5985
7095,0.1026,5427,1,28,-0.6691,0.9232,1,0.1796,0.0,0.0,0.6173,0.2017,0.0,-0.7353
22929,0.0144,1491,1,13,-0.604,0.3274,1,0.1647,0.0,0.1026,1.1539,0.3636,0.4,-0.6897
43718,0.2845,7728,1,13,-0.6272,0.2617,0,0.2994,0.2,0.0684,1.3716,0.2926,0.8,-0.8113
15067,0.7315,9702,1,51,-1.0666,0.8743,0,0.3743,0.1,0.188,-1.1059,0.7358,0.0,0.1156
16586,0.0961,6805,2,112,0.1952,-0.7566,0,0.4192,1.0,0.0,0.6173,0.2017,0.0,-0.5834
36848,0.207,678,2,86,0.1735,-0.9549,0,1.0,0.1,0.0342,-1.3236,0.196,0.0,0.4043
23585,0.9446,3123,2,95,0.6216,-0.9337,0,0.5299,0.0,0.1197,-1.4292,0.4915,0.0,-0.7961
12822,0.9446,4431,3,123,0.06,1.5847,1,0.1497,0.0,0.0,0.6173,0.2017,0.0,-0.8569
45895,0.9417,4288,2,209,0.1438,-1.3903,1,1.0,0.0,0.0513,-1.7525,0.6875,1.0,1.6427
43725,0.9417,4288,2,209,0.1484,-1.3368,1,1.0,0.0,0.0342,0.9395,0.1648,1.0,1.6807
23976,0.9417,4288,2,209,0.1853,-1.3377,1,1.0,0.0,0.0513,0.1851,0.196,1.0,1.7339
31148,0.3566,10334,1,214,-0.3975,-0.0346,1,0.1796,0.1,0.4444,1.2639,1.0,0.4,-0.6973
20068,0.5766,1190,1,13,-0.6383,0.3061,1,0.1796,0.0,0.3761,-1.1059,1.0,1.0,1.2857
9696,0.6159,1208,1,159,-1.3059,-0.1194,1,0.4731,0.1,0.0513,0.6173,0.8494,0.4,0.5031
23683,0.7696,5942,2,119,-0.2199,-0.9361,0,0.4192,0.0,0.2393,-1.6448,1.0,0.0,-0.7885
31477,0.9451,135,1,159,-1.3736,-0.1958,1,0.1796,0.1,0.1026,0.2929,0.3551,0.0,0.2372
7147,0.5766,1190,1,13,-0.66,0.3413,1,0.1796,0.0,0.6667,-1.2137,1.0,1.0,1.43
41337,0.0884,2717,2,209,0.1441,-1.3949,0,0.3892,1.0,0.0,0.6173,0.2017,0.4,1.4908
45446,0.7591,552,2,94,1.803,0.0729,1,0.4192,0.2,0.0171,0.3996,0.1051,0.0,0.0548
14705,0.0527,8197,1,91,0.0035,0.0653,1,0.2994,0.2,0.0684,1.3716,0.3835,0.0,-0.4542
41358,0.0258,8173,1,13,-0.7925,0.4281,0,0.3743,0.4,0.0684,-1.7525,0.3381,0.0,-0.8569
18366,0.0669,655,2,206,2.2699,0.7063,0,0.2216,0.0,0.0684,0.7218,0.267,0.0,-0.8569
15262,0.5267,4973,3,166,-0.38,1.2011,1,0.1946,0.2,0.0513,0.725,0.3636,0.4,1.7415
13394,0.7433,4973,2,95,0.4612,-1.1524,0,1.0,0.2,0.0342,0.9395,0.2273,1.0,1.8175
36234,0.9454,1334,3,117,0.4264,0.8681,1,0.0898,0.2,0.2393,1.2639,0.9659,0.0,-0.2719
2124,0.7433,4973,2,95,0.4943,-1.1093,0,1.0,0.2,0.0171,-0.5714,0.0682,1.0,1.3996
35792,0.6955,2540,2,145,-0.1654,-1.12,0,0.3743,0.1,0.0855,-0.3548,0.3097,0.0,-0.8569
23595,0.4251,1589,0,205,2.6512,2.4097,1,0.1946,0.0,0.0,0.6173,0.2017,0.0,-0.8569
18093,0.9417,8635,1,214,-0.2503,0.4856,1,0.2395,0.0,0.1709,-1.1081,0.5966,0.4,-0.8569
106,0.8934,11006,2,95,0.6345,-1.0114,0,1.0,0.1,0.188,0.4017,0.9347,0.0,1.0577
45310,0.4183,1349,2,202,0.9662,-0.6778,0,0.5659,1.0,0.0,0.6173,0.2017,1.0,0.5791
39210,0.4183,1349,2,137,0.3758,-0.5275,0,0.9611,1.0,0.0,0.6173,0.2017,1.0,-0.2263
16792,0.4183,1349,2,34,0.2249,-1.1023,0,0.8533,1.0,0.0,0.6173,0.2017,1.0,1.2932
29540,0.3047,4882,1,7,-1.8333,-1.9059,1,0.1198,0.5,0.0513,0.3996,0.2301,0.0,-0.3858
43312,0.5348,5454,3,189,0.3257,0.9371,1,0.1257,1.0,0.0171,0.5073,0.1051,1.0,-0.8569
9564,0.9458,4532,1,13,-0.8296,0.0478,0,0.2695,0.0,0.2393,-0.7837,0.875,1.0,-0.2111
31465,0.2198,4481,1,91,0.0069,0.1002,1,0.4341,1.0,0.0171,-1.7525,0.2812,0.0,1.7491
3559,0.8962,6249,2,209,0.1928,-1.2913,0,1.0,0.5,0.0684,-1.3215,0.233,0.0,-0.8569
35840,0.9458,4770,2,201,0.795,-0.1033,1,0.4491,0.0,0.188,0.294,0.8267,0.0,-0.2415
24296,0.0097,6457,1,91,0.1021,0.0579,1,0.1826,1.0,0.0,0.6173,0.2017,0.0,0.336
9607,0.0886,8556,1,214,-0.3769,0.1299,1,0.1497,0.0,0.0171,-0.6792,0.0682,0.0,-0.8569
38479,0.8611,1041,1,214,-0.2726,0.4324,0,0.2844,0.0,0.0855,1.0473,0.3381,0.0,-0.8569
8005,0.6318,4425,2,95,0.5915,-1.1216,0,0.479,1.0,0.0,0.6173,0.2017,1.0,1.4984
47488,0.9214,11056,1,28,-0.687,1.3675,1,0.1198,0.0,0.0513,0.2918,0.1932,1.0,-0.8569
47056,0.9214,11056,1,28,-0.7198,1.3495,1,0.1198,0.0,0.1368,-0.7859,0.4716,1.0,-0.8569
29401,0.0751,4096,3,68,0.2971,2.2759,1,0.0838,1.0,0.0,0.6173,0.2017,1.0,-0.8493
24520,0.9459,11213,3,166,-0.3684,1.6046,1,0.1257,1.0,0.0342,-1.4314,0.1676,1.0,0.693
11856,0.9459,11213,3,166,-0.3691,1.6204,1,0.1257,1.0,0.0,0.6173,0.2017,1.0,0.8146
7858,0.9459,11213,3,166,-0.3837,1.5762,1,0.1257,1.0,0.0342,-1.107,0.4574,1.0,0.7234
44645,0.9459,11213,3,166,-0.3995,1.5863,1,0.1257,1.0,0.0,0.6173,0.2017,1.0,1.6655
41306,0.9459,11213,3,166,-0.3665,1.6179,1,0.1108,1.0,0.0171,1.1529,0.0795,1.0,1.5592
17724,0.0218,1949,3,4,0.5004,1.1187,0,0.6737,0.0,0.0684,-1.5381,0.3153,1.0,-0.1807
33487,0.0086,7598,1,28,-0.499,0.7808,1,0.1287,0.0,0.0342,-0.1371,0.1705,0.0,-0.8569
20626,0.2181,9843,2,127,0.4509,-0.516,0,0.479,0.1,0.1197,0.6173,0.5028,0.0,-0.7657
43670,0.3782,6618,2,191,0.6253,-0.7621,1,0.3443,0.0,0.4615,0.6173,1.0,0.0,-0.1427
9093,0.0751,4096,0,111,2.6512,1.397,1,0.0808,1.0,0.0,0.6173,0.2017,1.0,-0.8569
2725,0.0969,4474,1,74,-1.5277,-0.174,1,0.1198,0.0,0.1197,1.4783,0.5256,0.0,-0.3934
21939,0.9444,5188,0,118,1.8039,1.3091,0,0.476,0.1,0.1197,1.3716,0.6392,0.0,0.0396
44032,0.3348,10967,1,51,-1.0749,0.1749,0,0.4491,0.2,0.0342,1.3716,0.5653,0.0,-0.325
45897,0.5145,308,1,7,-1.7365,-2.2766,0,0.4641,1.0,0.0,0.6173,0.2017,0.0,1.7187
35803,0.4433,7794,2,73,-0.4601,-1.4239,0,0.7455,0.1,0.2222,-1.7525,0.8835,0.0,0.8678
22719,0.9462,5607,2,61,1.4589,0.3904,1,0.2545,0.0,0.2393,1.0483,1.0,0.4,-0.8569
36136,0.9247,5513,1,51,-1.0912,0.1182,0,0.5629,0.0,0.1709,0.0784,0.679,0.0,0.6551
10022,0.9462,6662,2,75,0.2391,-0.9757,0,1.0,0.2,0.2393,-1.6448,1.0,0.0,-0.2794
18902,0.0002,6783,2,61,1.3038,0.3345,1,0.1647,0.4,0.0342,0.5095,0.5653,1.0,-0.8113
23846,0.7801,8369,2,34,0.2262,-1.1167,0,1.0,1.0,0.0,0.6173,0.2017,1.0,1.6275
45822,0.887,2502,1,60,-1.4314,0.3091,1,0.3982,0.0,0.0,0.6173,0.2017,0.0,-0.1807
20001,0.941,5208,2,130,1.4054,-0.1041,1,0.8982,0.2,0.0,0.6173,0.2017,0.0,1.9087
10427,0.1498,3371,2,61,1.3311,0.2292,1,0.2365,0.0,0.1538,0.8317,0.6307,1.0,1.9163
11252,0.175,1677,1,25,-0.5785,-1.0619,0,0.2994,0.0,0.0171,-0.4636,0.0682,0.0,-0.8569
9627,0.9466,7912,1,28,-0.7943,1.2609,1,0.1707,0.1,0.3932,-1.6448,1.0,1.0,0.0093
29754,0.1718,2914,2,201,0.7926,0.2041,0,0.7784,0.6,0.0342,-1.6469,0.2102,0.0,-0.2794
10369,0.9466,4776,2,201,0.6216,-0.273,0,1.0,0.0,0.1709,1.3716,0.6676,0.0,1.9011
9490,0.9466,7912,1,28,-0.7698,1.2404,1,0.1647,0.1,0.3077,1.2639,1.0,1.0,0.5715
29064,0.9466,7912,1,28,-0.7602,1.2641,1,0.1527,0.1,0.2564,-0.1371,0.9432,1.0,-0.0135
35571,0.9466,4330,2,202,0.8356,-0.6372,1,0.2844,0.1,0.2222,0.5095,1.0,0.0,-0.8113
4203,0.2005,1038,1,28,-0.4935,0.5074,0,0.3743,0.4,0.0171,-1.4336,0.0653,0.0,-0.7733
18176,0.9466,8255,4,187,-1.8638,-2.6962,0,0.8234,0.1,0.188,-1.537,0.9943,0.0,0.5259
22306,0.8791,10631,1,60,-1.4692,0.7521,1,0.1048,0.0,0.1197,-1.7525,0.4148,0.8,1.9163
22307,0.8791,10631,1,60,-1.4533,0.7199,1,0.1048,0.0,0.1197,0.6173,0.5199,0.8,1.8099
37310,0.4173,9188,1,51,-0.9668,0.389,2,0.0778,1.0,0.0342,1.4783,0.1648,0.4,-0.6821
37316,0.4173,9188,1,51,-0.9595,0.383,2,0.0778,1.0,0.0342,-0.4615,0.2102,0.4,-0.4846
45800,0.9468,9117,2,198,-0.3018,-1.1069,0,0.524,0.1,0.2564,-1.7525,0.9744,0.0,-0.1731
18289,0.5509,1469,2,64,-0.0728,-0.5897,1,0.2844,0.0,0.1026,-0.0293,0.4205,0.0,0.3587
36027,0.0172,2263,1,214,-0.242,-0.0283,0,0.6437,1.0,0.0,0.6173,0.2017,0.0,1.6351
41535,0.0013,518,2,61,1.4082,0.4431,0,0.2844,1.0,0.0342,1.3706,0.1676,0.8,-0.8341
45746,0.7856,7356,1,214,-0.2234,-0.001,1,0.1976,1.0,0.0,0.6173,0.2017,0.0,0.336
28930,0.1179,5319,2,112,0.274,-0.522,0,0.7156,1.0,0.0,0.6173,0.2017,1.0,1.9087
12989,0.1179,5319,2,112,0.2709,-0.5676,0,0.7156,1.0,0.0,0.6173,0.2017,1.0,1.9087
20408,0.1179,5319,2,112,0.2543,-0.5703,0,0.6257,1.0,0.0,0.6173,0.2017,1.0,0.5411
32277,0.4183,1349,2,73,-0.4601,-1.491,0,0.9162,1.0,0.0,0.6173,0.2017,1.0,1.2781
15906,0.9472,2113,1,214,-0.3337,-0.1181,1,0.1796,0.3,0.0513,-0.8915,0.2131,0.0,-0.8569
18668,0.4285,810,2,94,1.5807,0.2202,0,0.3293,0.3,0.0855,1.0473,0.3466,0.4,0.769
20200,0.0986,1268,1,214,-0.3042,-0.1003,0,1.0,0.2,0.0,0.6173,0.2017,0.8,-0.8037
47138,0.9296,6126,1,214,-0.3058,0.4035,1,0.2006,0.1,0.1538,-0.3526,0.5625,0.0,1.7643
33864,0.6073,6682,1,28,-0.8316,1.3064,1,0.2246,0.0,0.0513,0.9395,0.2614,0.0,1.9087
11883,0.0218,1393,2,92,-0.0084,-1.2689,0,0.5988,0.2,0.0,0.6173,0.2017,0.0,-0.8569
3964,0.8184,8979,0,118,1.6237,1.5863,1,0.1796,0.0,0.1368,0.8317,0.5568,0.0,1.4832
31324,0.5979,4161,1,31,-0.8305,-1.0321,0,0.5689,0.3,0.2051,-1.4292,0.9432,0.8,0.7158
11541,0.9253,5626,1,42,-0.7999,-1.1966,1,0.2545,0.1,0.188,-1.7525,0.7244,0.4,-0.0135
29359,0.3104,4948,0,192,1.586,2.4097,0,0.3743,0.2,0.0171,-0.8915,0.2812,0.0,1.9163
2284,0.0888,8170,1,28,-0.5931,1.2587,1,0.1497,0.1,0.0171,0.8328,0.2812,0.4,-0.8569
30786,0.9474,6916,2,145,-0.1304,-1.1604,0,0.515,0.1,0.1368,1.1561,0.5597,0.0,-0.5378
40297,0.8284,5884,3,4,0.543,1.0072,1,0.2395,0.1,0.2393,-1.3215,0.9233,0.0,-0.4694
6234,0.0723,1217,2,94,1.8203,0.2688,1,0.1737,0.0,0.0684,-1.107,0.2386,0.4,1.9163
39254,0.3998,1510,1,52,-0.786,2.0868,0,0.5359,0.3,0.1709,-1.537,0.9545,0.0,-0.7277
31390,0.749,1505,0,124,1.6606,1.0977,1,0.1467,0.1,0.0342,1.3716,0.5653,0.0,-0.8569
9824,0.5119,5843,1,28,-0.763,1.1618,0,0.497,0.0,0.188,1.3716,0.7244,1.0,0.4879
29355,0.4772,4634,1,80,-0.7344,-0.6713,0,0.3982,1.0,0.0171,-1.7525,0.2812,0.0,-0.8569
934,0.9475,6302,3,4,0.6906,1.1119,0,0.6587,0.0,0.2051,-1.4292,0.7955,1.0,1.4832
933,0.9475,6302,3,4,0.6681,1.1539,1,0.1856,0.0,0.2735,0.4017,0.9574,1.0,1.4832
4439,0.0906,8722,3,4,0.7372,0.6779,0,0.3743,0.1,0.0684,-0.0293,0.2585,0.0,-0.7505
927,0.9475,6302,3,4,0.6793,1.1119,1,0.2395,0.0,0.359,-0.8915,1.0,1.0,1.5212
47088,0.9475,6302,3,4,0.6603,1.1141,1,0.2096,0.0,0.2393,-1.1059,0.9233,1.0,1.5212
37796,0.9475,6302,3,4,0.6592,1.137,2,0.1198,0.0,0.2906,-0.9992,1.0,1.0,1.5212
26711,0.0119,1640,2,95,0.6079,-1.2228,0,0.7485,1.0,0.0,0.6173,0.2017,0.4,1.7415
2907,0.9303,654,0,118,1.6976,1.6149,1,0.2994,0.1,0.0,0.6173,0.2017,0.0,0.5031
19894,0.006,705,1,13,-0.8176,0.0653,0,0.5359,0.0,0.3077,-1.2137,1.0,0.0,1.5972
8469,0.0231,2267,2,64,-0.0009,-0.7274,0,0.7186,0.2,0.1197,1.2628,0.5057,0.0,-0.1047
23344,0.9479,8088,3,105,-1.0216,2.4097,1,0.1647,0.1,0.3248,0.9406,1.0,0.0,-0.8569
12080,0.0009,5150,2,202,1.1211,-0.6729,0,0.9491,1.0,0.0,0.6173,0.2017,0.8,1.8631
2137,0.948,7893,2,137,0.4066,-0.6691,0,1.0,0.1,0.5299,-1.3215,1.0,0.0,0.3815
24340,0.0597,7156,1,13,-0.7482,0.5134,1,0.1707,0.1,0.0,0.6173,0.2017,0.0,-0.3934
10284,0.7363,10864,1,91,-0.0262,-0.0684,0,0.524,0.1,0.0342,1.0473,0.1563,0.0,-0.0743
7595,0.5179,484,0,205,2.6512,2.4097,1,0.1228,0.6,0.0342,-0.7848,0.1619,0.0,1.8555
3806,0.6129,3347,1,85,-1.1319,-1.1033,0,0.5389,0.1,0.0855,-0.7848,0.4858,0.8,-0.8569
16732,0.7796,9578,3,220,0.2932,1.6875,1,0.1048,1.0,0.0,0.6173,0.2017,1.0,-0.3934
23481,0.9481,5432,1,30,-1.6444,1.5808,0,0.5988,0.2,0.0513,1.0483,0.3182,0.0,1.8555
15058,0.9443,1232,1,13,-0.8609,0.7636,1,0.1796,0.2,0.0171,-0.4636,0.0682,0.0,-0.8569
28420,0.0362,1782,1,51,-1.1026,0.6165,0,0.3743,0.1,0.3419,-1.1059,1.0,0.0,-0.1959
45401,0.805,7182,2,202,1.3198,-0.1696,0,0.5988,0.0,0.3761,-0.4615,1.0,0.8,-0.8569
40510,0.159,5445,1,51,-1.0427,0.1094,1,0.2096,0.1,0.0,0.6173,0.2017,0.4,-0.3554
13373,0.0394,343,2,95,0.5955,-0.9195,0,0.6587,0.4,0.0855,-1.107,0.5511,0.4,-0.8493
7355,0.8811,2583,1,74,-1.4022,-0.064,2,0.0749,0.0,0.1368,-1.1092,0.4886,0.0,-0.8569
9583,0.9482,9006,1,17,-2.1446,-0.9315,0,0.2994,1.0,0.0,0.6173,0.2017,0.0,1.5136
22585,0.4377,5215,2,206,1.9736,0.3844,1,0.2246,0.0,0.0855,1.2639,0.3352,0.0,-0.8569
44502,0.1535,381,3,163,0.0729,2.4097,0,0.3234,1.0,0.0,0.6173,0.2017,0.0,1.1945
40796,0.9485,10650,2,127,0.4199,-0.5073,1,0.7485,0.3,0.0342,0.4007,0.3239,0.0,-0.2794
16497,0.1932,4252,3,22,-0.3676,2.4097,1,0.1856,0.1,0.1538,-0.8915,0.6591,0.0,-0.7581
33903,0.0006,11243,1,159,-1.2142,0.2963,1,0.1946,0.1,0.0342,-1.7525,0.3239,0.4,-0.2415
41961,0.9486,8117,2,201,0.8562,0.0423,1,1.0,0.4,0.0,0.6173,0.2017,0.0,0.0245
27719,0.0406,8334,2,130,1.3885,-0.3166,0,0.5389,0.4,0.0684,0.614,0.2386,0.0,-0.8265
8986,0.3095,8801,3,104,0.4136,1.927,1,0.2545,0.3,0.2393,-1.6448,1.0,1.0,-0.477
5158,0.0055,1432,2,144,-0.0518,-1.1053,0,0.9731,0.1,0.0855,1.0473,0.3494,0.0,-0.6213
12901,0.9487,286,1,51,-0.9899,1.2494,0,0.3114,0.0,0.4786,-1.2137,1.0,0.0,0.4651
8519,0.0684,142,2,61,1.2883,0.4474,1,0.2305,0.1,0.1538,1.155,0.7074,0.0,-0.8569
15249,0.0411,308,1,51,-0.9949,-0.2367,1,0.1497,0.2,0.1709,0.9406,0.6193,0.0,-0.8569
9057,0.9489,2267,1,13,-0.7058,-0.1039,0,0.3593,0.4,0.2051,-1.1059,1.0,0.0,0.184
42646,0.0972,4747,1,159,-1.3631,-0.183,1,0.2096,0.2,0.0,0.6173,0.2017,0.0,-0.477
42287,0.1112,1886,2,61,1.5349,0.4611,0,0.2844,0.2,0.2735,1.3716,1.0,0.0,-0.8569
39879,0.91,8052,2,206,1.9559,0.2074,0,0.4491,0.0,0.0,0.6173,0.2017,0.4,-0.2567
7111,0.949,6381,3,104,0.3511,1.9213,1,0.1257,0.1,0.3419,0.8328,1.0,0.0,-0.2491
28303,0.9404,3429,2,95,0.5994,-0.967,0,0.5389,0.2,0.2906,0.1862,1.0,0.0,1.2781
34606,0.1968,7045,2,92,0.0637,-1.2307,1,0.3293,0.0,0.2222,-1.6448,0.8494,0.4,-0.8569
25771,0.949,6227,0,210,1.9788,2.4097,1,0.1557,0.3,0.0171,0.5052,0.0597,0.0,-0.8569
37284,0.0475,7728,2,34,0.2888,-1.419,2,0.5389,0.0,0.0,0.6173,0.2017,0.0,-0.8569
35445,0.0047,3169,2,206,2.2937,0.4444,0,0.2395,0.2,0.0,0.6173,0.2017,0.0,-0.7657
4275,0.9491,4146,1,28,-0.5447,0.8882,0,0.2695,0.6,0.1709,0.6173,0.6392,0.0,-0.3554
24578,0.9462,5607,2,61,1.4189,0.3754,1,0.2365,0.0,0.2735,-1.7525,1.0,0.4,-0.1503
25829,0.2149,8641,2,201,0.9263,0.1073,0,0.2994,1.0,0.0171,-1.6469,0.1222,0.0,-0.477
2563,0.4818,3101,2,201,1.0132,0.1675,1,1.0,0.1,0.0,0.6173,0.2017,1.0,1.8099
2560,0.4818,3101,2,201,0.9815,0.1645,1,1.0,0.1,0.0,0.6173,0.2017,1.0,1.8099
20414,0.0061,2254,1,28,-0.5012,0.7524,0,0.4042,0.2,0.1197,-0.1371,0.554,0.0,0.0321
15631,0.9271,5165,1,28,-0.8381,1.2827,1,0.1527,0.0,0.188,0.4017,0.6818,1.0,0.4043
36082,0.6375,5227,0,72,2.6512,1.4944,1,0.1916,0.0,0.188,1.0483,0.983,0.4,1.8631
4850,0.9495,2366,1,13,-0.7488,0.2734,1,0.1437,0.0,0.3761,-1.1059,1.0,0.4,1.0957
30806,0.0002,2477,2,209,0.202,-1.3404,0,1.0,0.1,0.0,0.6173,0.2017,0.0,-0.8569
3612,0.9296,2725,2,64,-0.0348,-0.9476,1,0.1647,1.0,0.0,0.6173,0.2017,1.0,1.9163
41062,0.9296,2725,2,64,-0.0566,-0.9361,1,0.1647,1.0,0.0,0.6173,0.2017,1.0,1.6655
42326,0.9296,2725,2,64,-0.0494,-0.9389,1,0.1647,1.0,0.0,0.6173,0.2017,1.0,1.7263
38168,0.8546,9752,2,137,0.3328,-0.5714,0,0.8443,0.1,0.1197,-0.0304,0.5455,1.0,0.0928
38186,0.8546,9752,2,137,0.3371,-0.539,0,0.5749,1.0,0.0,0.6173,0.2017,1.0,1.9011
38151,0.8546,9752,2,137,0.3699,-0.5706,0,0.6048,1.0,0.0,0.6173,0.2017,1.0,1.9163
38165,0.8546,9752,2,137,0.3753,-0.5313,0,0.506,1.0,0.0342,1.3695,0.1676,1.0,1.6655
38189,0.8546,9752,2,137,0.3345,-0.587,0,0.5988,1.0,0.0,0.6173,0.2017,1.0,1.506
38190,0.8546,9752,2,137,0.3637,-0.536,0,0.506,1.0,0.0171,-1.0003,0.1335,1.0,0.8146
38173,0.8546,9752,2,137,0.3731,-0.5769,0,0.515,1.0,0.0342,1.3706,0.2102,1.0,1.7111
45063,0.0007,8998,2,64,0.0469,-0.9228,0,0.5958,0.0,0.1368,-1.537,1.0,0.0,-0.363
38182,0.8546,9752,2,137,0.3483,-0.5889,0,0.6048,1.0,0.0171,-1.2159,0.1307,1.0,1.7111
5156,0.2496,5048,1,52,-0.9552,2.3924,0,0.4491,0.1,0.188,-1.1059,1.0,0.0,0.7918
38191,0.8546,9752,2,137,0.338,-0.5351,0,0.479,1.0,0.0,0.6173,0.2017,1.0,1.5592
38171,0.8546,9752,2,137,0.3736,-0.5283,0,0.6108,1.0,0.0,0.6173,0.2017,1.0,0.3436
36819,0.8426,1308,2,94,1.7576,0.0917,0,0.3353,1.0,0.0,0.6173,0.2017,0.0,1.9163
22509,0.1315,8185,1,158,-0.8831,-0.5079,0,0.4491,0.3,0.0171,1.0462,0.1136,0.0,-0.3782
34277,0.9497,406,1,214,-0.2081,-0.2214,0,0.5359,0.1,0.0342,0.9395,0.1307,0.0,-0.8417
17155,0.1521,6593,2,61,1.1414,0.2595,1,0.2964,0.0,0.1026,0.8306,0.4205,0.0,-0.8569
11784,0.9497,6583,1,74,-1.4164,-0.2804,0,0.3293,1.0,0.0,0.6173,0.2017,0.0,-0.7961
30029,0.0751,4096,2,103,2.5048,0.8427,1,0.0868,1.0,0.0,0.6173,0.2017,1.0,-0.8493
15742,0.5093,5165,2,201,0.7909,-0.031,1,0.4491,0.1,0.0855,0.4017,0.3949,0.4,1.7643
47049,0.8152,4897,3,43,0.7232,2.4097,0,0.1796,1.0,0.0,0.6173,0.2017,0.0,0.0624
16293,0.4264,1197,2,130,1.5052,-0.1448,1,0.524,0.5,0.0171,-0.6792,0.0682,0.0,1.0577
42944,0.0057,7343,2,92,-0.0107,-1.2577,1,0.2335,0.3,0.0,0.6173,0.2017,0.4,-0.7581
33560,0.1363,8244,1,13,-0.589,0.4512,1,0.2874,0.1,0.0342,0.4017,0.5142,0.0,-0.0743
42344,0.049,4803,1,60,-1.5341,0.634,0,0.2216,0.2,0.188,-0.3526,0.804,0.8,-0.2035
44814,0.8963,6081,0,173,2.1083,2.4097,0,0.2994,0.1,0.3761,-1.3215,1.0,0.0,-0.8341
35832,0.95,9756,2,209,0.1194,-1.3,1,1.0,1.0,0.0,0.6173,0.2017,0.0,1.1945
18975,0.0982,308,2,64,-0.0219,-0.9315,0,0.7186,0.1,0.0,0.6173,0.2017,0.0,-0.7885
42023,0.151,9137,1,41,-0.6903,-0.1682,0,0.3593,0.2,0.0342,-1.5392,0.2301,0.0,0.0017
9366,0.4912,1006,1,60,-1.6946,0.6258,1,0.1048,0.3,0.1709,-1.5381,0.733,1.0,-0.5378
24082,0.95,2366,2,202,1.3359,-0.3968,0,0.3593,0.0,0.3248,-0.9992,1.0,0.0,-0.363
23904,0.7801,8369,2,95,0.621,-0.8797,0,0.5689,1.0,0.0,0.6173,0.2017,1.0,1.9163
20885,0.7008,3020,1,13,-0.8812,0.1921,0,1.0,0.0,0.0855,0.1851,0.3466,0.4,-0.8189
1008,0.7801,8369,2,201,0.9243,0.1013,0,0.6287,1.0,0.0,0.6173,0.2017,1.0,1.9087
23841,0.7801,8369,2,191,0.6088,-0.854,0,0.9281,1.0,0.0,0.6173,0.2017,1.0,1.7111
2898,0.0388,10216,1,13,-0.6043,0.4581,1,0.1976,0.0,0.0,0.6173,0.2017,0.0,-0.8569
23351,0.9503,4845,3,183,-1.3094,2.4097,0,0.524,0.0,0.2564,-1.1059,0.9375,1.0,-0.3402
9487,0.0259,1951,1,44,-0.81,-1.3824,0,0.2994,0.1,0.0684,0.3996,0.2614,0.0,-0.8569
38764,0.5897,5644,2,61,1.2816,0.3206,0,0.2994,0.1,0.2735,0.9406,1.0,0.0,-0.7961
23357,0.9503,4845,3,183,-1.2681,2.4097,1,0.2246,0.0,0.4957,-0.1371,1.0,1.0,0.3815
23352,0.9503,4845,3,183,-1.284,2.4097,0,0.524,0.0,0.2906,-1.537,1.0,1.0,0.3587
23354,0.9503,4845,3,183,-1.2766,2.4097,1,0.1647,0.0,0.2906,0.8328,1.0,1.0,0.3663
23353,0.9503,4845,3,183,-1.2803,2.4097,1,0.2246,0.0,0.1368,0.294,0.5256,1.0,0.5031
14332,0.5332,9507,1,28,-0.6257,1.1777,2,0.0898,0.0,0.188,-0.1371,0.6619,0.0,0.336
10929,0.9505,254,1,28,-0.4774,0.6316,0,0.2066,0.1,0.0684,0.2897,0.2415,0.0,-0.8569
23355,0.9503,4845,3,183,-1.2771,2.4097,1,0.1946,0.0,0.2393,0.6173,0.9148,1.0,0.4879
23356,0.9503,4845,3,183,-1.2727,2.4097,1,0.2545,0.0,0.2393,-1.3215,1.0,1.0,0.3815
30388,0.0493,10675,1,41,-0.7604,-0.2351,0,0.4281,0.1,0.3761,0.0784,1.0,0.0,-0.2415
7925,0.4431,10960,2,201,0.9206,0.107,0,0.6168,1.0,0.0,0.6173,0.2017,1.0,0.7918
38723,0.9154,7706,1,214,-0.3916,0.0301,1,0.1946,0.1,0.2222,-1.3215,0.9432,0.4,-0.7885
35561,0.1296,7579,1,13,-0.8659,0.0849,0,0.4491,1.0,0.0171,1.3716,0.2812,0.0,0.2524
1001,0.2426,9242,1,214,-0.2931,-0.351,0,0.3204,1.0,0.0171,-0.246,0.1534,0.0,-0.4542
26344,0.6014,10820,2,119,-0.1765,-0.8074,0,1.0,1.0,0.0,0.6173,0.2017,0.0,-0.2415
3467,0.1126,10348,2,201,0.9678,0.0172,1,0.2605,0.1,0.0342,-1.537,0.5653,0.0,-0.2794
10324,0.2619,6162,1,44,-0.8255,-1.3287,0,0.524,0.1,0.5128,1.1561,1.0,0.0,-0.3022
25242,0.136,6960,3,4,0.6236,1.2475,1,0.1437,0.1,0.0171,0.2897,0.0597,0.0,-0.8569
