gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1.0,0.0,0.0,0.0,-0.5038,1.0,0,0,0,0,0,2,0,0,0,0.0,3,-0.4906,-0.5646,0.0
0.0,0.0,1.0,0.0,0.1885,0.0,1,0,2,0,0,2,2,0,2,0.0,2,-0.6435,-0.3041,0.0
1.0,0.0,1.0,1.0,-0.0966,1.0,2,1,0,0,0,0,2,0,0,0.0,2,0.6876,0.1007,0.0
0.0,0.0,0.0,0.0,0.2292,1.0,2,0,2,2,2,0,2,2,1,0.0,0,0.6427,0.3999,0.0
0.0,1.0,0.0,0.0,-1.2774,1.0,2,1,0,0,0,0,0,0,0,1.0,3,0.322,-0.9746,1.0
0.0,0.0,0.0,0.0,0.1885,1.0,0,0,0,0,0,0,2,2,0,1.0,2,-0.0004,0.0279,1.0
0.0,0.0,1.0,0.0,0.7993,0.0,1,0,2,2,2,2,2,2,2,0.0,1,0.0495,0.4628,0.0
1.0,0.0,0.0,1.0,1.573,1.0,0,0,2,2,2,2,2,0,2,1.0,1,0.4034,1.4307,0.0
1.0,0.0,0.0,0.0,-0.2594,1.0,0,1,0,2,2,0,2,0,0,0.0,2,0.8322,0.0236,1.0
1.0,0.0,0.0,0.0,1.3694,1.0,2,0,2,2,2,0,0,2,2,1.0,1,0.327,1.111,0.0
1.0,0.0,1.0,0.0,1.6137,1.0,2,1,2,2,2,2,2,2,2,1.0,1,1.7345,2.7868,0.0
1.0,0.0,0.0,1.0,-0.3002,0.0,1,0,2,0,0,0,2,0,1,1.0,1,-0.8014,-0.5789,0.0
1.0,0.0,1.0,1.0,1.4915,1.0,2,1,2,2,2,2,2,2,2,1.0,0,1.6481,2.3769,0.0
1.0,0.0,1.0,1.0,0.84,1.0,2,0,2,2,0,0,0,2,2,0.0,0,0.1641,0.6199,0.0
0.0,0.0,0.0,0.0,-0.8295,1.0,0,1,0,0,2,0,2,2,1,0.0,3,1.0216,-0.5151,1.0
1.0,0.0,0.0,0.0,-0.2594,1.0,0,1,0,0,2,2,2,2,0,1.0,2,1.1263,0.1126,0.0
1.0,0.0,0.0,0.0,-0.463,1.0,0,0,0,0,2,0,0,2,0,0.0,3,-0.1034,-0.3922,0.0
0.0,0.0,0.0,1.0,-1.2774,1.0,0,1,0,0,0,0,2,2,0,1.0,2,0.8172,-0.968,0.0
1.0,0.0,0.0,0.0,0.6364,1.0,2,1,2,0,0,2,0,2,0,1.0,2,1.0183,0.9551,0.0
0.0,0.0,1.0,0.0,-0.2594,0.0,1,0,2,0,2,0,0,0,1,0.0,1,-0.9759,-0.5754,0.0
1.0,0.0,1.0,0.0,1.1251,1.0,0,2,1,1,1,1,1,1,2,0.0,3,-1.4894,-0.452,0.0
1.0,0.0,0.0,0.0,-0.5852,1.0,0,2,1,1,1,1,1,1,0,0.0,3,-1.5126,-0.8611,0.0
0.0,1.0,0.0,0.0,-0.911,0.0,1,0,0,0,0,2,0,0,0,1.0,2,-1.167,-0.8788,1.0
1.0,0.0,1.0,1.0,-1.1146,1.0,2,1,2,0,2,0,0,0,0,1.0,2,0.656,-0.8071,1.0
0.0,0.0,0.0,1.0,-1.1553,1.0,0,2,1,1,1,1,1,1,1,1.0,3,-1.4744,-0.97,0.0
1.0,0.0,1.0,1.0,1.3287,1.0,2,2,1,1,1,1,1,1,2,0.0,1,-1.3298,-0.2502,0.0
1.0,0.0,1.0,1.0,1.5323,1.0,2,2,1,1,1,1,1,1,2,0.0,3,-1.3099,-0.2502,0.0
1.0,0.0,0.0,0.0,-0.5852,1.0,2,1,0,0,2,0,0,2,0,1.0,1,0.8621,-0.3023,1.0
1.0,0.0,0.0,1.0,1.2065,1.0,0,2,1,1,1,1,1,1,2,0.0,0,-1.4877,-0.4555,0.0
0.0,0.0,1.0,1.0,1.3694,1.0,0,0,2,0,0,0,2,0,2,1.0,2,-0.1666,0.7571,0.0
0.0,0.0,1.0,1.0,1.3287,1.0,2,0,2,2,0,2,2,2,2,1.0,0,0.5895,1.2949,0.0
0.0,1.0,0.0,0.0,-1.196,1.0,0,1,0,0,0,0,0,0,0,1.0,2,0.1841,-0.9035,1.0
0.0,0.0,0.0,0.0,0.0663,1.0,0,2,1,1,1,1,1,1,0,0.0,3,-1.4761,-0.7102,0.0
1.0,0.0,1.0,1.0,-0.6666,1.0,2,1,0,0,2,0,2,0,0,1.0,0,0.8654,-0.3707,0.0
0.0,0.0,0.0,0.0,0.8807,1.0,2,1,2,0,2,0,2,2,1,1.0,0,1.3025,1.4821,1.0
0.0,1.0,0.0,0.0,0.7179,1.0,2,1,0,0,2,2,2,2,0,1.0,2,1.3357,1.2981,0.0
1.0,0.0,1.0,0.0,1.573,1.0,0,1,0,2,2,2,2,2,2,1.0,2,1.3457,2.2117,0.0
0.0,0.0,0.0,0.0,-0.911,1.0,2,1,0,0,0,0,0,0,0,1.0,2,0.332,-0.6544,1.0
0.0,0.0,0.0,0.0,-1.2774,1.0,0,0,0,0,0,2,0,0,0,1.0,2,-0.464,-0.985,1.0
1.0,0.0,0.0,0.0,-0.5852,1.0,2,2,1,1,1,1,1,1,1,0.0,3,-1.3631,-0.82,0.0
1.0,0.0,0.0,0.0,-1.1553,1.0,0,0,0,0,0,2,2,0,0,1.0,2,-0.1151,-0.8973,0.0
0.0,0.0,1.0,1.0,1.0436,1.0,2,0,2,0,2,2,2,0,2,0.0,3,0.3669,0.942,0.0
0.0,0.0,1.0,0.0,0.9622,1.0,2,1,2,0,0,0,2,2,1,1.0,2,1.1047,1.3194,0.0
1.0,0.0,0.0,0.0,-1.2367,1.0,0,1,0,0,0,0,2,0,0,1.0,2,0.5148,-0.9436,1.0
1.0,0.0,1.0,0.0,-0.0151,1.0,2,1,0,0,2,0,0,0,0,1.0,2,0.4699,0.0733,1.0
1.0,0.0,1.0,1.0,0.9622,0.0,1,0,2,2,0,2,2,0,1,1.0,3,-0.4241,0.2662,0.0
1.0,0.0,0.0,0.0,0.1478,1.0,2,1,0,0,0,0,0,2,0,1.0,2,0.6643,0.3392,1.0
0.0,0.0,0.0,0.0,-1.1553,1.0,2,0,0,0,0,2,2,0,0,1.0,3,-0.012,-0.8957,0.0
1.0,0.0,0.0,0.0,0.84,1.0,2,1,0,0,0,0,2,0,0,0.0,0,0.6876,0.9869,1.0
1.0,0.0,0.0,0.0,-0.911,1.0,0,0,0,0,0,0,0,0,0,1.0,1,-0.6302,-0.8148,0.0
1.0,0.0,0.0,0.0,-1.1553,0.0,1,0,0,0,0,2,0,0,0,0.0,2,-1.1387,-0.9551,0.0
1.0,0.0,1.0,1.0,-1.2774,1.0,0,2,1,1,1,1,1,1,0,0.0,3,-1.491,-0.9986,1.0
0.0,0.0,1.0,0.0,0.7586,1.0,0,1,0,0,0,0,0,0,0,0.0,3,0.1458,0.6038,0.0
1.0,1.0,0.0,0.0,-0.8295,1.0,2,1,0,0,2,0,2,2,0,1.0,2,1.1529,-0.4776,1.0
0.0,0.0,0.0,0.0,-1.0738,0.0,1,0,0,0,0,2,2,2,1,1.0,3,-0.5155,-0.8946,0.0
1.0,0.0,1.0,1.0,1.2472,0.0,1,0,0,2,2,2,0,0,2,0.0,0,-0.8446,0.0499,0.0
0.0,0.0,0.0,0.0,-1.2774,1.0,0,1,0,0,0,0,0,0,0,1.0,2,0.194,-0.9763,1.0
0.0,0.0,1.0,0.0,0.6364,1.0,2,1,0,2,0,2,2,2,0,1.0,1,1.3407,1.2369,0.0
0.0,0.0,0.0,0.0,-1.1146,1.0,0,1,0,0,0,0,2,0,0,1.0,1,0.5397,-0.8354,1.0
0.0,0.0,0.0,1.0,0.107,1.0,0,2,1,1,1,1,1,1,1,1.0,1,-1.4844,-0.7229,0.0
1.0,0.0,0.0,0.0,-1.0738,1.0,0,1,0,2,0,0,2,0,0,1.0,2,0.6677,-0.7763,1.0
1.0,0.0,0.0,0.0,-1.2367,1.0,0,2,1,1,1,1,1,1,0,0.0,3,-1.496,-0.9901,0.0
0.0,0.0,0.0,0.0,0.7179,1.0,0,2,1,1,1,1,1,1,1,0.0,0,-1.496,-0.5708,0.0
0.0,0.0,0.0,0.0,0.0256,1.0,0,1,0,0,0,0,0,0,0,1.0,0,0.1874,0.0548,0.0
1.0,0.0,0.0,0.0,-0.0558,1.0,0,2,1,1,1,1,1,1,2,0.0,3,-1.4727,-0.7255,0.0
0.0,0.0,1.0,1.0,-0.9517,1.0,0,2,1,1,1,1,1,1,2,0.0,3,-1.4761,-0.9231,0.0
0.0,0.0,1.0,1.0,0.8807,1.0,2,0,0,2,2,2,2,2,0,1.0,2,0.7125,0.9899,0.0
0.0,0.0,0.0,0.0,0.555,1.0,0,1,2,2,2,0,2,0,1,1.0,1,1.0266,1.0517,0.0
1.0,0.0,0.0,1.0,0.0663,1.0,2,1,2,2,0,0,2,2,1,1.0,2,1.2975,0.5249,0.0
1.0,0.0,1.0,1.0,1.573,1.0,2,1,2,0,0,0,2,2,2,1.0,2,1.0781,2.0433,0.0
0.0,0.0,1.0,1.0,1.2472,1.0,0,0,2,2,2,2,0,0,2,0.0,3,-0.0403,0.7648,0.0
0.0,0.0,0.0,0.0,0.7586,1.0,2,2,1,1,1,1,1,1,2,0.0,0,-1.3232,-0.4388,0.0
0.0,1.0,0.0,0.0,-0.2594,1.0,2,1,0,2,0,0,2,0,0,1.0,2,0.8106,-0.0019,1.0
0.0,0.0,1.0,0.0,1.2879,1.0,0,1,2,0,2,0,2,2,2,1.0,0,1.1379,1.8074,0.0
0.0,1.0,1.0,0.0,-1.2774,0.0,1,0,0,0,0,0,0,0,0,1.0,2,-1.3282,-0.9965,1.0
1.0,1.0,1.0,0.0,1.1658,1.0,2,1,0,2,0,2,0,0,1,1.0,0,0.6909,1.3111,0.0
0.0,0.0,0.0,0.0,-0.7074,1.0,0,1,0,0,2,0,2,2,0,1.0,1,0.9718,-0.3428,0.0
1.0,0.0,0.0,0.0,1.2879,1.0,2,1,0,2,0,2,2,2,1,1.0,1,1.359,2.0402,1.0
0.0,0.0,0.0,0.0,-0.5852,1.0,2,0,0,0,0,0,0,0,0,1.0,2,-0.4806,-0.6042,0.0
0.0,0.0,1.0,1.0,1.0029,1.0,0,1,0,2,0,0,2,2,1,1.0,2,1.005,1.4365,0.0
1.0,0.0,1.0,1.0,-0.7481,1.0,0,0,2,2,0,0,0,2,2,1.0,0,-0.1117,-0.6474,0.0
1.0,1.0,0.0,0.0,-0.5852,1.0,2,1,0,2,0,0,0,0,0,1.0,1,0.5247,-0.3842,0.0
0.0,1.0,1.0,0.0,1.6137,1.0,2,1,2,0,0,0,0,0,2,0.0,0,0.4566,1.4659,0.0
1.0,0.0,1.0,0.0,1.5323,1.0,2,1,2,2,2,2,2,2,2,0.0,1,1.6465,2.6323,0.0
0.0,0.0,0.0,0.0,0.2292,1.0,0,2,1,1,1,1,1,1,2,0.0,3,-1.486,-0.6801,0.0
1.0,0.0,1.0,1.0,1.4508,1.0,0,0,2,2,2,2,0,0,2,0.0,1,-0.0702,0.9244,0.0
1.0,0.0,0.0,0.0,-0.7888,1.0,0,1,0,0,0,0,0,2,0,1.0,2,0.5347,-0.5621,1.0
1.0,1.0,1.0,0.0,1.3287,1.0,2,1,2,2,0,0,2,0,2,1.0,1,0.9286,1.6275,0.0
0.0,0.0,0.0,0.0,-0.0966,1.0,2,1,0,0,2,0,2,2,0,0.0,2,1.1861,0.3598,0.0
1.0,0.0,1.0,0.0,0.7586,1.0,2,0,0,0,0,2,2,2,2,1.0,0,0.3469,0.7149,0.0
0.0,0.0,0.0,0.0,-0.0558,1.0,2,1,2,0,2,0,0,0,0,1.0,1,0.6643,0.1463,0.0
0.0,0.0,1.0,0.0,-0.9517,1.0,0,1,0,0,0,0,2,2,0,0.0,2,0.8205,-0.6308,1.0
0.0,0.0,1.0,1.0,1.6137,1.0,2,0,2,2,2,2,0,2,2,1.0,0,0.4898,1.4921,0.0
1.0,0.0,0.0,0.0,-0.911,1.0,2,0,0,0,0,0,2,2,0,1.0,1,0.2456,-0.6568,1.0
0.0,0.0,0.0,0.0,0.1885,1.0,0,2,1,1,1,1,1,1,1,1.0,2,-1.4943,-0.7006,0.0
0.0,0.0,0.0,0.0,-1.2367,1.0,0,0,0,0,2,2,2,2,0,0.0,2,0.3868,-0.9364,1.0
1.0,0.0,0.0,0.0,0.9215,1.0,0,1,2,2,0,0,2,2,1,1.0,3,1.2011,1.4437,0.0
1.0,0.0,0.0,1.0,0.0256,1.0,2,1,2,0,2,0,0,2,0,1.0,0,1.015,0.4385,0.0
0.0,0.0,1.0,1.0,0.555,1.0,0,1,0,0,2,2,0,2,1,0.0,0,0.8704,0.863,0.0
0.0,0.0,0.0,1.0,-1.2774,1.0,0,0,2,0,0,2,0,0,0,0.0,2,-0.3411,-0.9834,0.0
0.0,1.0,0.0,0.0,-0.5038,1.0,2,0,0,0,0,0,0,2,0,1.0,3,-0.1051,-0.489,1.0
1.0,0.0,1.0,0.0,-0.9517,1.0,0,1,0,2,2,0,0,0,0,1.0,2,0.5031,-0.68,1.0
1.0,1.0,0.0,0.0,-0.0151,1.0,2,1,0,0,0,0,2,2,0,1.0,1,1.0432,0.3255,1.0
0.0,0.0,1.0,1.0,-0.5445,1.0,0,0,0,0,2,0,0,0,0,1.0,0,-0.5039,-0.5823,0.0
0.0,0.0,1.0,0.0,1.5323,1.0,2,0,2,0,2,2,0,0,2,0.0,1,0.0179,1.0939,1.0
0.0,0.0,0.0,1.0,1.1658,1.0,2,2,1,1,1,1,1,1,2,1.0,1,-1.3215,-0.3459,0.0
1.0,0.0,0.0,0.0,-0.2594,1.0,0,0,0,0,0,0,0,0,0,0.0,2,-0.6418,-0.463,0.0
1.0,0.0,1.0,0.0,0.5143,1.0,2,1,0,2,2,0,2,2,0,1.0,0,1.4288,1.1482,0.0
1.0,0.0,1.0,1.0,1.2065,1.0,2,1,0,0,2,0,2,0,2,1.0,1,0.8089,1.3817,0.0
1.0,0.0,0.0,0.0,-1.2774,1.0,0,2,1,1,1,1,1,1,0,0.0,3,-1.4993,-0.9987,1.0
0.0,0.0,0.0,0.0,-1.196,1.0,0,0,0,0,0,0,0,0,0,0.0,3,-0.6651,-0.9421,0.0
0.0,0.0,1.0,1.0,0.3514,1.0,2,1,2,2,2,0,0,2,1,1.0,0,1.2244,0.7278,0.0
1.0,0.0,1.0,1.0,1.4101,1.0,0,1,0,2,2,2,2,2,2,0.0,0,1.2759,2.0368,0.0
1.0,0.0,0.0,0.0,-1.2774,1.0,2,1,0,0,0,0,2,0,0,1.0,3,0.661,-0.97,1.0
0.0,0.0,1.0,0.0,1.573,1.0,2,1,2,2,0,0,2,0,1,0.0,3,1.0266,2.0198,0.0
0.0,0.0,1.0,1.0,0.1885,1.0,0,0,2,2,0,0,2,2,1,0.0,0,0.3436,0.1664,0.0
1.0,0.0,1.0,0.0,1.1251,1.0,0,0,2,2,0,2,0,0,2,1.0,3,-0.1134,0.6553,0.0
0.0,1.0,1.0,0.0,-1.2774,1.0,0,1,0,0,0,0,0,0,0,1.0,2,0.1591,-0.9767,1.0
0.0,0.0,0.0,0.0,-1.0738,1.0,0,2,1,1,1,1,1,1,0,0.0,1,-1.4977,-0.9502,0.0
0.0,0.0,0.0,0.0,-0.7888,0.0,1,0,0,2,0,0,0,0,0,1.0,2,-1.1204,-0.8541,1.0
0.0,0.0,1.0,1.0,-0.8702,1.0,0,0,2,0,0,0,0,0,0,0.0,0,-0.4574,-0.7506,0.0
1.0,0.0,0.0,0.0,-1.0331,1.0,0,0,2,0,0,0,0,0,0,1.0,3,-0.4574,-0.8511,1.0
0.0,0.0,1.0,1.0,-0.911,1.0,0,1,0,0,0,0,2,2,0,1.0,2,0.8006,-0.5971,0.0
1.0,0.0,1.0,0.0,0.0663,1.0,0,2,1,1,1,1,1,1,2,0.0,1,-1.486,-0.7077,0.0
0.0,0.0,0.0,0.0,1.2065,1.0,0,0,2,0,0,2,0,2,2,1.0,3,0.0112,0.6908,0.0
1.0,0.0,1.0,0.0,1.2879,1.0,2,0,0,2,0,2,0,2,1,1.0,3,0.1791,0.9707,0.0
0.0,0.0,1.0,1.0,-1.2774,1.0,0,0,0,0,0,0,0,0,0,1.0,0,-0.6784,-0.9878,1.0
1.0,0.0,0.0,0.0,-0.3002,1.0,0,2,1,1,1,1,1,1,2,1.0,3,-1.4628,-0.7869,0.0
0.0,0.0,0.0,0.0,-0.2594,1.0,0,0,0,2,2,0,0,0,1,1.0,3,-0.2895,-0.3217,0.0
1.0,0.0,0.0,1.0,-0.911,1.0,0,2,1,1,1,1,1,1,1,1.0,0,-1.4894,-0.9105,0.0
0.0,0.0,0.0,0.0,0.84,1.0,2,1,2,2,2,0,2,0,1,0.0,3,1.1246,1.3377,0.0
0.0,0.0,0.0,0.0,-1.0331,1.0,0,1,0,0,0,0,2,0,0,1.0,2,0.4965,-0.7487,1.0
1.0,0.0,0.0,0.0,0.0256,1.0,0,1,0,2,2,0,0,0,0,1.0,1,0.4732,0.1302,0.0
0.0,1.0,1.0,0.0,1.573,1.0,0,1,0,2,2,0,0,2,2,0.0,1,0.8205,1.8336,0.0
0.0,0.0,0.0,0.0,-0.1373,1.0,2,1,0,0,0,0,0,0,0,1.0,2,0.3137,-0.1274,0.0
1.0,0.0,1.0,1.0,-0.3409,1.0,2,0,2,0,0,2,2,2,0,0.0,0,0.5397,-0.1581,0.0
1.0,0.0,1.0,1.0,-0.5038,1.0,0,0,0,0,2,0,0,0,0,1.0,2,-0.5039,-0.5925,0.0
0.0,0.0,0.0,0.0,-1.2774,1.0,2,1,0,0,0,0,2,0,0,1.0,2,0.6593,-0.9701,0.0
1.0,0.0,0.0,1.0,0.8807,1.0,2,0,0,2,0,0,0,0,0,1.0,1,-0.3244,0.3579,1.0
0.0,1.0,0.0,0.0,-1.1146,1.0,0,1,0,0,2,0,2,0,0,1.0,3,0.6677,-0.824,1.0
0.0,0.0,1.0,1.0,1.6137,1.0,2,0,2,0,2,2,2,2,2,1.0,0,0.6461,1.6355,0.0
1.0,0.0,1.0,0.0,0.7993,1.0,0,1,2,2,2,2,2,2,2,1.0,2,1.3806,1.415,0.0
0.0,0.0,0.0,0.0,-0.9517,1.0,0,1,0,0,0,0,0,0,0,0.0,2,0.1425,-0.7198,0.0
0.0,0.0,0.0,0.0,-1.2774,1.0,0,0,0,0,0,0,0,0,0,1.0,3,-0.6435,-0.9874,0.0
1.0,1.0,0.0,0.0,-1.2774,1.0,2,1,0,0,0,0,0,0,0,1.0,2,0.2954,-0.9749,1.0
1.0,0.0,1.0,1.0,0.0256,1.0,0,0,0,0,2,2,2,2,1,1.0,3,0.3037,0.0544,1.0
0.0,0.0,1.0,0.0,0.9215,1.0,2,1,0,0,2,0,0,0,0,1.0,2,0.4317,0.9608,1.0
1.0,0.0,1.0,1.0,1.4915,1.0,2,1,0,0,0,2,2,2,2,1.0,2,1.1496,2.0196,0.0
1.0,0.0,0.0,0.0,-1.2774,1.0,0,0,2,0,0,0,0,0,0,1.0,3,-0.4657,-0.985,0.0
1.0,0.0,0.0,0.0,0.8807,1.0,2,0,2,0,2,2,2,2,2,0.0,0,0.7424,1.0831,0.0
1.0,0.0,0.0,1.0,0.0256,1.0,0,2,1,1,1,1,1,1,1,1.0,3,-1.4827,-0.7063,0.0
1.0,1.0,1.0,0.0,0.5143,1.0,2,1,0,2,2,2,2,0,1,1.0,0,1.128,0.9906,0.0
0.0,0.0,0.0,1.0,-0.8702,0.0,1,0,0,0,0,0,0,0,0,0.0,2,-1.3149,-0.8657,0.0
1.0,0.0,0.0,0.0,-1.0738,1.0,0,0,2,2,0,0,0,0,0,1.0,0,-0.3012,-0.8592,0.0
1.0,0.0,0.0,0.0,-0.463,1.0,0,0,2,0,2,0,2,0,0,0.0,0,0.0196,-0.3786,0.0
0.0,0.0,1.0,1.0,1.3287,1.0,2,2,1,1,1,1,1,1,2,1.0,0,-1.3115,-0.2355,0.0
0.0,1.0,1.0,0.0,-1.0738,1.0,2,1,0,0,0,0,0,2,0,1.0,2,0.651,-0.7978,1.0
0.0,0.0,0.0,0.0,-0.9924,1.0,0,1,2,0,0,0,2,0,0,0.0,2,0.671,-0.7123,1.0
1.0,0.0,0.0,0.0,-0.8702,1.0,0,1,0,0,0,2,0,0,0,1.0,2,0.3021,-0.5985,1.0
1.0,0.0,1.0,1.0,0.4328,1.0,2,2,1,1,1,1,1,1,2,0.0,3,-1.3464,-0.5315,0.0
1.0,0.0,1.0,1.0,0.6771,0.0,1,0,0,2,0,0,2,2,1,1.0,0,-0.4308,0.1145,1.0
0.0,1.0,1.0,0.0,-1.2774,1.0,0,0,0,0,0,0,0,0,0,0.0,2,-0.6236,-0.9871,1.0
1.0,1.0,0.0,0.0,-0.7074,1.0,0,1,0,0,0,0,0,2,0,1.0,2,0.4865,-0.497,1.0
1.0,0.0,1.0,1.0,1.1251,1.0,0,0,2,2,2,0,0,0,2,0.0,0,-0.1416,0.6236,0.0
1.0,0.0,0.0,0.0,-0.6259,0.0,1,0,0,0,0,0,0,0,0,0.0,1,-1.3182,-0.8384,0.0
1.0,1.0,1.0,0.0,-0.6666,1.0,0,1,0,0,0,0,0,0,0,1.0,0,0.2339,-0.4919,1.0
1.0,0.0,1.0,1.0,0.107,1.0,0,2,1,1,1,1,1,1,1,0.0,0,-1.486,-0.6777,0.0
1.0,1.0,1.0,0.0,0.4735,1.0,2,1,0,2,0,0,0,2,1,0.0,3,0.7856,0.72,1.0
0.0,0.0,1.0,1.0,-0.8295,0.0,1,0,0,0,0,2,0,0,1,0.0,1,-1.147,-0.8446,0.0
1.0,0.0,0.0,0.0,-1.2774,1.0,0,2,1,1,1,1,1,1,0,0.0,3,-1.481,-0.9985,0.0
0.0,0.0,0.0,0.0,-0.178,1.0,0,0,2,2,0,2,0,0,1,1.0,2,-0.1616,-0.2769,0.0
1.0,0.0,1.0,0.0,1.5323,1.0,2,2,1,1,1,1,1,1,2,0.0,0,-1.3165,-0.1506,0.0
0.0,0.0,0.0,1.0,-1.1146,1.0,0,0,0,0,0,0,0,0,0,0.0,3,-0.6236,-0.9095,1.0
1.0,0.0,0.0,0.0,-0.5852,1.0,0,1,0,2,2,0,2,2,0,0.0,1,1.2144,-0.2151,0.0
1.0,0.0,1.0,0.0,1.5323,1.0,2,0,2,0,0,2,2,2,2,1.0,1,0.4051,1.3279,0.0
0.0,0.0,1.0,1.0,-0.9517,1.0,2,0,0,2,0,0,0,0,0,1.0,3,-0.3145,-0.7861,0.0
0.0,1.0,0.0,0.0,1.4101,1.0,0,1,2,2,0,2,2,0,2,1.0,0,0.9202,1.7036,0.0
0.0,0.0,0.0,0.0,-1.2774,1.0,0,0,2,0,0,0,0,0,0,1.0,0,-0.5421,-0.986,0.0
0.0,0.0,1.0,1.0,-0.5852,1.0,0,2,1,1,1,1,1,1,2,0.0,3,-1.5093,-0.8709,0.0
1.0,0.0,0.0,0.0,-1.1553,1.0,2,0,0,0,0,0,0,0,0,0.0,1,-0.4325,-0.9186,1.0
1.0,1.0,1.0,1.0,1.573,1.0,0,1,2,2,2,0,0,0,1,1.0,0,0.7291,1.7206,0.0
1.0,0.0,1.0,1.0,-0.0966,1.0,2,1,2,2,0,0,2,0,0,1.0,2,0.9851,0.2458,1.0
1.0,0.0,1.0,0.0,-1.2774,1.0,0,0,2,0,2,0,0,0,0,0.0,3,-0.3012,-0.9828,0.0
0.0,0.0,0.0,0.0,0.9215,1.0,2,1,2,0,2,0,0,0,1,1.0,1,0.6477,1.0189,0.0
1.0,0.0,0.0,0.0,1.0843,1.0,0,0,0,0,2,2,2,0,0,1.0,2,-0.0037,0.6417,0.0
0.0,0.0,0.0,0.0,-1.2774,1.0,0,1,0,0,0,0,0,0,0,1.0,3,0.1791,-0.9764,1.0
0.0,0.0,1.0,0.0,-1.0331,1.0,0,1,0,0,0,0,0,0,0,1.0,0,0.1475,-0.7966,0.0
1.0,0.0,1.0,1.0,0.5143,1.0,0,0,2,0,0,2,0,0,2,0.0,0,-0.3361,0.12,0.0
0.0,0.0,1.0,1.0,0.8807,1.0,2,2,1,1,1,1,1,1,1,1.0,0,-1.3298,-0.4149,0.0
1.0,0.0,1.0,1.0,0.7586,1.0,2,2,1,1,1,1,1,1,1,1.0,3,-1.3564,-0.4704,0.0
0.0,1.0,1.0,0.0,1.6137,1.0,2,1,0,2,2,0,2,2,1,0.0,1,1.3374,2.3381,0.0
1.0,0.0,1.0,0.0,0.4735,1.0,0,0,2,2,0,2,0,0,1,1.0,0,-0.1632,0.1422,0.0
1.0,0.0,0.0,0.0,-1.2367,1.0,0,2,1,1,1,1,1,1,0,0.0,3,-1.486,-0.9886,0.0
0.0,0.0,0.0,0.0,1.3694,1.0,2,1,0,0,2,0,2,0,1,1.0,0,0.9103,1.6666,0.0
1.0,0.0,1.0,1.0,1.4508,0.0,1,0,2,2,0,0,2,0,1,0.0,3,-0.6634,0.3098,0.0
0.0,0.0,0.0,0.0,-0.0558,1.0,0,2,1,1,1,1,1,1,2,0.0,1,-1.4578,-0.7031,0.0
0.0,1.0,0.0,0.0,-0.463,1.0,2,1,0,0,0,0,2,2,0,1.0,0,1.0183,-0.1134,0.0
1.0,0.0,0.0,1.0,-0.463,1.0,2,1,2,0,0,0,0,0,0,0.0,2,0.5181,-0.2361,0.0
0.0,0.0,1.0,1.0,0.9215,1.0,2,0,2,0,2,2,2,2,2,1.0,0,0.676,1.049,0.0
1.0,0.0,0.0,0.0,-0.9517,0.0,1,0,0,0,0,0,2,0,0,1.0,1,-0.9991,-0.8767,1.0
1.0,1.0,1.0,0.0,1.573,1.0,2,1,2,2,2,2,2,2,2,1.0,0,1.6714,2.5317,0.0
0.0,0.0,0.0,0.0,-1.2774,1.0,0,1,0,0,0,0,0,2,0,1.0,2,0.543,-0.9716,1.0
1.0,0.0,1.0,1.0,-0.4223,1.0,0,2,1,1,1,1,1,1,1,0.0,3,-1.4894,-0.816,0.0
0.0,0.0,1.0,1.0,-1.2774,1.0,0,2,1,1,1,1,1,1,0,0.0,3,-1.4694,-0.9983,1.0
0.0,0.0,0.0,0.0,1.1658,1.0,2,1,0,0,2,2,2,2,2,1.0,2,1.3905,1.8306,1.0
0.0,0.0,1.0,0.0,1.4101,1.0,2,0,0,2,2,2,2,2,2,0.0,0,0.7109,1.5902,0.0
0.0,1.0,0.0,0.0,-0.7481,1.0,0,1,2,2,0,0,0,0,0,0.0,2,0.4682,-0.5466,0.0
1.0,0.0,1.0,0.0,1.0843,1.0,2,1,2,2,2,2,2,0,0,1.0,2,1.3955,1.7531,1.0
1.0,1.0,1.0,0.0,-0.463,1.0,0,1,0,0,2,0,2,0,0,0.0,0,0.7242,-0.1875,0.0
1.0,0.0,0.0,0.0,-1.1553,0.0,1,0,2,2,0,2,0,0,0,0.0,3,-0.7432,-0.9428,0.0
0.0,0.0,0.0,0.0,-1.196,1.0,0,1,0,0,0,0,2,2,0,1.0,2,0.8205,-0.9013,1.0
1.0,0.0,1.0,0.0,1.5323,1.0,2,2,1,1,1,1,1,1,2,0.0,0,-1.3464,-0.2462,0.0
0.0,0.0,0.0,0.0,-1.196,1.0,0,1,0,2,0,2,2,2,0,1.0,2,1.1014,-0.8682,1.0
1.0,1.0,0.0,0.0,-0.463,1.0,0,2,1,1,1,1,1,1,1,0.0,0,-1.4711,-0.8178,0.0
1.0,0.0,0.0,0.0,-0.5038,1.0,0,2,1,1,1,1,1,1,0,1.0,1,-1.501,-0.8502,0.0
1.0,0.0,1.0,1.0,-0.4223,1.0,0,2,1,1,1,1,1,1,1,0.0,0,-1.4794,-0.7919,0.0
